artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language
Thaman S,spotify:track:43MaYmeXYuEH4mpuaGH0uC,https://open.spotify.com/track/43MaYmeXYuEH4mpuaGH0uC,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Penny,spotify:album:61c0b8wBHLNjw1lLUXMMy9,279690.0,Penny - Sarkaru Vaari Paata,Penny,0.788,0.889,6.0,-5.695,1.0,0.034,0.216,0.0283,0.137,0.862,100.982,audio_features,43MaYmeXYuEH4mpuaGH0uC,spotify:track:43MaYmeXYuEH4mpuaGH0uC,https://api.spotify.com/v1/tracks/43MaYmeXYuEH4mpuaGH0uC,https://api.spotify.com/v1/audio-analysis/43MaYmeXYuEH4mpuaGH0uC,279690.0,4.0,73.0,"['filmi', 'new beat', 'tamil pop']",58467,telugu
Ram Miriyala,spotify:track:5TNMVjby8j1OirUANu523P,https://open.spotify.com/track/5TNMVjby8j1OirUANu523P,spotify:artist:4A2XSc4OJjuPY4l6NjnrDj,https://open.spotify.com/artist/4A2XSc4OJjuPY4l6NjnrDj,Paagal,spotify:album:6zZkpEfTu4MkMpN0roz884,190898.0,Paagal,Paagal,0.813,0.703,1.0,-7.573,1.0,0.37,0.156,0.0,0.381,0.849,174.019,audio_features,5TNMVjby8j1OirUANu523P,spotify:track:5TNMVjby8j1OirUANu523P,https://api.spotify.com/v1/tracks/5TNMVjby8j1OirUANu523P,https://api.spotify.com/v1/audio-analysis/5TNMVjby8j1OirUANu523P,190899.0,4.0,66.0,['tollywood'],9468,telugu
Devi Sri Prasad,spotify:track:5uWWbI8ovzoaBO8cRifcvN,https://open.spotify.com/track/5uWWbI8ovzoaBO8cRifcvN,spotify:artist:5sSzCxHtgL82pYDvx2QyEU,https://open.spotify.com/artist/5sSzCxHtgL82pYDvx2QyEU,Full Kick,spotify:album:2y2BxZpdYUhU3K9wMslvuM,233237.0,Khiladi,Full Kick,0.857,0.711,0.0,-7.909,1.0,0.146,0.294,0.000568,0.059,0.89,86.489,audio_features,5uWWbI8ovzoaBO8cRifcvN,spotify:track:5uWWbI8ovzoaBO8cRifcvN,https://api.spotify.com/v1/tracks/5uWWbI8ovzoaBO8cRifcvN,https://api.spotify.com/v1/audio-analysis/5uWWbI8ovzoaBO8cRifcvN,233237.0,4.0,71.0,"['filmi', 'tollywood']",5696458,telugu
L. V. Revanth,spotify:track:1d5WOiQX9z5cEuoqDPgp9O,https://open.spotify.com/track/1d5WOiQX9z5cEuoqDPgp9O,spotify:artist:2OrTfOi3k8VMFLuvC527bB,https://open.spotify.com/artist/2OrTfOi3k8VMFLuvC527bB,Seetimaarr,spotify:album:6FNF5ezpwILLv5aCGY1OMv,252652.0,Seetimaarr,Seetimaarr,0.584,0.921,4.0,-3.757,0.0,0.111,0.0508,0.000234,0.0573,0.293,79.973,audio_features,1d5WOiQX9z5cEuoqDPgp9O,spotify:track:1d5WOiQX9z5cEuoqDPgp9O,https://api.spotify.com/v1/tracks/1d5WOiQX9z5cEuoqDPgp9O,https://api.spotify.com/v1/audio-analysis/1d5WOiQX9z5cEuoqDPgp9O,252652.0,4.0,54.0,"['filmi', 'tollywood']",659446,telugu
Mickey J. Meyer,spotify:track:0IDhvvZHORFGPDh0fWqPbk,https://open.spotify.com/track/0IDhvvZHORFGPDh0fWqPbk,spotify:artist:0WiZi3Q419nMpAQEqfBCbk,https://open.spotify.com/artist/0WiZi3Q419nMpAQEqfBCbk,Hey Abbayi,spotify:album:72FQPRyqPBYcuJcYriY56P,222201.0,Sreekaram (Original Motion Picture Soundtrack),Hey Abbayi,0.796,0.79,6.0,-5.922,0.0,0.0347,0.309,0.0,0.259,0.893,112.0,audio_features,0IDhvvZHORFGPDh0fWqPbk,spotify:track:0IDhvvZHORFGPDh0fWqPbk,https://api.spotify.com/v1/tracks/0IDhvvZHORFGPDh0fWqPbk,https://api.spotify.com/v1/audio-analysis/0IDhvvZHORFGPDh0fWqPbk,222202.0,4.0,53.0,['tollywood'],8658456,telugu
Tanishk Bagchi,spotify:track:5Tn2aBp45QypSmCpmhKtJN,https://open.spotify.com/track/5Tn2aBp45QypSmCpmhKtJN,spotify:artist:4f7KfxeHq9BiylGmyXepGt,https://open.spotify.com/artist/4f7KfxeHq9BiylGmyXepGt,Kalalo Kooda,spotify:album:0bI7C4I6FzlNlZZDqJOfDJ,246805.0,Liger (Telugu) [Original Motion Picture Soundtrack],Kalalo Kooda,0.724,0.596,5.0,-6.58,1.0,0.0289,0.651,0.0,0.0692,0.605,108.011,audio_features,5Tn2aBp45QypSmCpmhKtJN,spotify:track:5Tn2aBp45QypSmCpmhKtJN,https://api.spotify.com/v1/tracks/5Tn2aBp45QypSmCpmhKtJN,https://api.spotify.com/v1/audio-analysis/5Tn2aBp45QypSmCpmhKtJN,246806.0,4.0,80.0,"['desi pop', 'modern bollywood']",865865,telugu
Armaan Malik,spotify:track:7t2bn7EHAvTPKn7wNKLCoK,https://open.spotify.com/track/7t2bn7EHAvTPKn7wNKLCoK,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,Guche Gulabi,spotify:album:10WgwwI8tcErXXUWzQhOOJ,282476.0,Most Eligible Bachelor,Guche Gulabi,0.92,0.552,4.0,-8.845,0.0,0.0417,0.392,0.0,0.108,0.712,106.988,audio_features,7t2bn7EHAvTPKn7wNKLCoK,spotify:track:7t2bn7EHAvTPKn7wNKLCoK,https://api.spotify.com/v1/tracks/7t2bn7EHAvTPKn7wNKLCoK,https://api.spotify.com/v1/audio-analysis/7t2bn7EHAvTPKn7wNKLCoK,282477.0,4.0,75.0,"['desi pop', 'filmi', 'modern bollywood']",945756,telugu
Anirudh Ravichander,spotify:track:0bT8EbQMVXuhMjsPwuPA1e,https://open.spotify.com/track/0bT8EbQMVXuhMjsPwuPA1e,spotify:artist:4zCH9qm4R2DADamUHMCa6O,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O,So Baby - Telugu,spotify:album:4Mm8LHPZ4Qf2ZRiAygS0pe,252631.0,Varun Doctor (Original Motion Picture Soundtrack),So Baby - Telugu,0.606,0.866,5.0,-6.544,0.0,0.191,0.2,9.7e-05,0.12,0.622,133.1,audio_features,0bT8EbQMVXuhMjsPwuPA1e,spotify:track:0bT8EbQMVXuhMjsPwuPA1e,https://api.spotify.com/v1/tracks/0bT8EbQMVXuhMjsPwuPA1e,https://api.spotify.com/v1/audio-analysis/0bT8EbQMVXuhMjsPwuPA1e,252632.0,4.0,83.0,"['desi hip hop', 'filmi', 'tamil hip hop']",9465756,telugu
"Hema Chandra, Ramya Behara",spotify:track:26aeXVwBKHcSZMkJCtxGPY,https://open.spotify.com/track/26aeXVwBKHcSZMkJCtxGPY,spotify:artist:3BCEeGZer5aRjxBC4PyheF,https://open.spotify.com/artist/3BCEeGZer5aRjxBC4PyheF,Gandharva Lokala,spotify:album:7n0FU3pX0MTI51ToZaKRYq,206091.0,Pelli SandaD,Gandharva Lokala,0.635,0.495,0.0,-12.244,0.0,0.0311,0.666,0.00191,0.311,0.563,139.996,audio_features,26aeXVwBKHcSZMkJCtxGPY,spotify:track:26aeXVwBKHcSZMkJCtxGPY,https://api.spotify.com/v1/tracks/26aeXVwBKHcSZMkJCtxGPY,https://api.spotify.com/v1/audio-analysis/26aeXVwBKHcSZMkJCtxGPY,206091.0,4.0,14.0,[],94546,telugu
Sid Sriram,spotify:track:1JkSiGGPZzSJ6MlTNn1zsb,https://open.spotify.com/track/1JkSiGGPZzSJ6MlTNn1zsb,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Naa Kanulu Yepudu,spotify:album:2mQKfLYzAxTypsiAbDTakV,249929.0,Rang De,Naa Kanulu Yepudu,0.612,0.703,0.0,-6.45,1.0,0.039,0.822,2.18e-05,0.558,0.684,163.965,audio_features,1JkSiGGPZzSJ6MlTNn1zsb,spotify:track:1JkSiGGPZzSJ6MlTNn1zsb,https://api.spotify.com/v1/tracks/1JkSiGGPZzSJ6MlTNn1zsb,https://api.spotify.com/v1/audio-analysis/1JkSiGGPZzSJ6MlTNn1zsb,249929.0,4.0,78.0,['filmi'],436346,telugu
Armaan Malik,spotify:track:3EhQirAQMxVXVk6WGsVkWh,https://open.spotify.com/track/3EhQirAQMxVXVk6WGsVkWh,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,Hey Manasendukila,spotify:album:1KaIhJJl6chKfgQIHtONfI,256644.0,Ichata Vahanumulu Niluparadu,Hey Manasendukila,0.667,0.35,4.0,-9.323,0.0,0.0348,0.794,1.59e-05,0.338,0.395,79.987,audio_features,3EhQirAQMxVXVk6WGsVkWh,spotify:track:3EhQirAQMxVXVk6WGsVkWh,https://api.spotify.com/v1/tracks/3EhQirAQMxVXVk6WGsVkWh,https://api.spotify.com/v1/audio-analysis/3EhQirAQMxVXVk6WGsVkWh,256644.0,4.0,75.0,"['desi pop', 'filmi', 'modern bollywood']",546347,telugu
Thaman S,spotify:track:3otw0R5ZJD3cWI4xV8vHNT,https://open.spotify.com/track/3otw0R5ZJD3cWI4xV8vHNT,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Sathyameva Jayathe,spotify:album:3HMiLV63SDAcI4V3tS2f64,219552.0,Vakeel Saab,Sathyameva Jayathe,0.72,0.91,3.0,-5.763,0.0,0.0839,0.274,1.92e-05,0.469,0.752,93.0,audio_features,3otw0R5ZJD3cWI4xV8vHNT,spotify:track:3otw0R5ZJD3cWI4xV8vHNT,https://api.spotify.com/v1/tracks/3otw0R5ZJD3cWI4xV8vHNT,https://api.spotify.com/v1/audio-analysis/3otw0R5ZJD3cWI4xV8vHNT,219553.0,4.0,73.0,"['filmi', 'new beat', 'tamil pop']",546436,telugu
Sid Sriram,spotify:track:6LFJ5QC9Pa9RAnEzBymFTZ,https://open.spotify.com/track/6LFJ5QC9Pa9RAnEzBymFTZ,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Maguva Maguva - Telugu,spotify:album:6YAjZ24vIlErSQgpDPtmU2,250666.0,Vakeel Saab,Maguva Maguva - Telugu,0.467,0.561,7.0,-7.734,0.0,0.0315,0.81,0.0116,0.114,0.573,179.938,audio_features,6LFJ5QC9Pa9RAnEzBymFTZ,spotify:track:6LFJ5QC9Pa9RAnEzBymFTZ,https://api.spotify.com/v1/tracks/6LFJ5QC9Pa9RAnEzBymFTZ,https://api.spotify.com/v1/audio-analysis/6LFJ5QC9Pa9RAnEzBymFTZ,250667.0,3.0,78.0,['filmi'],54743654,telugu
Mohana Bhogaraju,spotify:track:0cIAH26KdKIGptxoa77gDd,https://open.spotify.com/track/0cIAH26KdKIGptxoa77gDd,spotify:artist:2nWYQRy7Ikh7CyWnvZZouD,https://open.spotify.com/artist/2nWYQRy7Ikh7CyWnvZZouD,Maguva Maguva Female Version,spotify:album:3ds7oGhiPpBgM3km7BhPbS,173000.0,Vakeel Saab,Maguva Maguva Female Version,0.3,0.394,3.0,-9.3,1.0,0.0326,0.777,3.8e-05,0.135,0.333,172.863,audio_features,0cIAH26KdKIGptxoa77gDd,spotify:track:0cIAH26KdKIGptxoa77gDd,https://api.spotify.com/v1/tracks/0cIAH26KdKIGptxoa77gDd,https://api.spotify.com/v1/audio-analysis/0cIAH26KdKIGptxoa77gDd,173000.0,3.0,53.0,"['telugu indie', 'tollywood']",745834,telugu
Javed Ali,spotify:track:1C9SYGI40nNYh98gN87Fwr,https://open.spotify.com/track/1C9SYGI40nNYh98gN87Fwr,spotify:artist:4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,Nee Kannu Neeli Samudram - Telugu,spotify:album:0vHE0cmA8orbBgzIWz9T3D,312374.0,Uppena,Nee Kannu Neeli Samudram - Telugu,0.809,0.665,5.0,-5.495,1.0,0.036,0.469,1.08e-05,0.153,0.959,140.96,audio_features,1C9SYGI40nNYh98gN87Fwr,spotify:track:1C9SYGI40nNYh98gN87Fwr,https://api.spotify.com/v1/tracks/1C9SYGI40nNYh98gN87Fwr,https://api.spotify.com/v1/audio-analysis/1C9SYGI40nNYh98gN87Fwr,312375.0,3.0,71.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",567658,telugu
Yazin Nizar,spotify:track:7A82A96l6RP7NfLtopglcY,https://open.spotify.com/track/7A82A96l6RP7NfLtopglcY,spotify:artist:2pVurQy6iuWWx707gilSdX,https://open.spotify.com/artist/2pVurQy6iuWWx707gilSdX,Visakhapatnam lo Rowdy Gaado,spotify:album:14C4vhGe9R59j4eFDd6sTG,166471.0,Gully Rowdy,Visakhapatnam lo Rowdy Gaado,0.769,0.874,1.0,-4.408,1.0,0.0853,0.0971,0.0,0.0803,0.686,101.0,audio_features,7A82A96l6RP7NfLtopglcY,spotify:track:7A82A96l6RP7NfLtopglcY,https://api.spotify.com/v1/tracks/7A82A96l6RP7NfLtopglcY,https://api.spotify.com/v1/audio-analysis/7A82A96l6RP7NfLtopglcY,166471.0,4.0,60.0,"['filmi', 'tollywood']",86565964,telugu
"Shreya Ghoshal, Amit Trivedi, Anurag Kulkarni",spotify:track:7xIGNwEgAAdQ0bRgWph5cJ,https://open.spotify.com/track/7xIGNwEgAAdQ0bRgWph5cJ,spotify:artist:3l5NND98Neru33dXEYX7ie,https://open.spotify.com/artist/3l5NND98Neru33dXEYX7ie,Vastunna Vachestunna,spotify:album:0LZ7Syqm3P0rk1obKwMGI2,212000.0,V,Vastunna Vachestunna,0.623,0.386,4.0,-10.502,0.0,0.0763,0.546,0.0047,0.118,0.269,180.167,audio_features,7xIGNwEgAAdQ0bRgWph5cJ,spotify:track:7xIGNwEgAAdQ0bRgWph5cJ,https://api.spotify.com/v1/tracks/7xIGNwEgAAdQ0bRgWph5cJ,https://api.spotify.com/v1/audio-analysis/7xIGNwEgAAdQ0bRgWph5cJ,212000.0,4.0,26.0,[],57568,telugu
Lipsika,spotify:track:6bvcw8jipvogz7uWTaPZII,https://open.spotify.com/track/6bvcw8jipvogz7uWTaPZII,spotify:artist:21dhDPAGZuoa1M2S60hFK1,https://open.spotify.com/artist/21dhDPAGZuoa1M2S60hFK1,Edho Maya (From Love),spotify:album:4pm68EiRP6sYpa6i8a4SWk,118995.0,Edho Maya (From Love),Edho Maya (From Love),0.738,0.627,2.0,-6.542,1.0,0.0286,0.683,0.0115,0.108,0.749,107.984,audio_features,6bvcw8jipvogz7uWTaPZII,spotify:track:6bvcw8jipvogz7uWTaPZII,https://api.spotify.com/v1/tracks/6bvcw8jipvogz7uWTaPZII,https://api.spotify.com/v1/audio-analysis/6bvcw8jipvogz7uWTaPZII,118996.0,4.0,53.0,['telugu indie'],64946756,telugu
Shreya Ghoshal,spotify:track:7LN5G4YKcW1zZiHLbuITVt,https://open.spotify.com/track/7LN5G4YKcW1zZiHLbuITVt,spotify:artist:0oOet2f43PA68X5RxKobEy,https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy,Inkosaari Inkosaari,spotify:album:5KiX2wOLli5lSOy7X9Xsg2,208783.0,Tuck Jagadish,Inkosaari Inkosaari,0.643,0.543,4.0,-6.581,0.0,0.0273,0.838,0.000163,0.0668,0.455,111.019,audio_features,7LN5G4YKcW1zZiHLbuITVt,spotify:track:7LN5G4YKcW1zZiHLbuITVt,https://api.spotify.com/v1/tracks/7LN5G4YKcW1zZiHLbuITVt,https://api.spotify.com/v1/audio-analysis/7LN5G4YKcW1zZiHLbuITVt,208784.0,3.0,81.0,"['desi pop', 'filmi', 'modern bollywood']",96547568,telugu
Mickey J. Meyer,spotify:track:2UNdKmp2UILWhbN0j4H34U,https://open.spotify.com/track/2UNdKmp2UILWhbN0j4H34U,spotify:artist:0WiZi3Q419nMpAQEqfBCbk,https://open.spotify.com/artist/0WiZi3Q419nMpAQEqfBCbk,Bhalegundi Baalaa,spotify:album:72FQPRyqPBYcuJcYriY56P,268296.0,Sreekaram (Original Motion Picture Soundtrack),Bhalegundi Baalaa,0.74,0.809,7.0,-10.202,1.0,0.0591,0.509,0.000187,0.0686,0.638,96.992,audio_features,2UNdKmp2UILWhbN0j4H34U,spotify:track:2UNdKmp2UILWhbN0j4H34U,https://api.spotify.com/v1/tracks/2UNdKmp2UILWhbN0j4H34U,https://api.spotify.com/v1/audio-analysis/2UNdKmp2UILWhbN0j4H34U,268296.0,4.0,53.0,['tollywood'],5476594,telugu
Armaan Malik,spotify:track:1qDGYT0QdvOFeZTKtHfeo2,https://open.spotify.com/track/1qDGYT0QdvOFeZTKtHfeo2,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,Kolo Kolanna Kolo,spotify:album:3OZURJAlNy6xdeK93eSy11,301904.0,Tuck Jagadish,Kolo Kolanna Kolo,0.681,0.666,8.0,-6.961,0.0,0.027,0.574,0.000117,0.0715,0.5,131.054,audio_features,1qDGYT0QdvOFeZTKtHfeo2,spotify:track:1qDGYT0QdvOFeZTKtHfeo2,https://api.spotify.com/v1/tracks/1qDGYT0QdvOFeZTKtHfeo2,https://api.spotify.com/v1/audio-analysis/1qDGYT0QdvOFeZTKtHfeo2,301905.0,4.0,75.0,"['desi pop', 'filmi', 'modern bollywood']",4686497,telugu
Spoorthi Jithender,spotify:track:2j8cgzNl4MzhTWHfobOJDO,https://open.spotify.com/track/2j8cgzNl4MzhTWHfobOJDO,spotify:artist:5ugSzRux2CJD4YuXJNcxad,https://open.spotify.com/artist/5ugSzRux2CJD4YuXJNcxad,Undipova - Telugu,spotify:album:0NGN3xLPlU5PlAoDBuAlHI,231971.0,Savaari,Undipova - Telugu,0.599,0.51,2.0,-7.519,0.0,0.0255,0.487,0.0,0.217,0.524,96.044,audio_features,2j8cgzNl4MzhTWHfobOJDO,spotify:track:2j8cgzNl4MzhTWHfobOJDO,https://api.spotify.com/v1/tracks/2j8cgzNl4MzhTWHfobOJDO,https://api.spotify.com/v1/audio-analysis/2j8cgzNl4MzhTWHfobOJDO,231972.0,4.0,49.0,['tollywood'],5658569,telugu
Sid Sriram,spotify:track:2prUX3dYenHleVQdQrf3xw,https://open.spotify.com/track/2prUX3dYenHleVQdQrf3xw,spotify:artist:7qjJw7ZM2ekDSahLXPjIlN,https://open.spotify.com/artist/7qjJw7ZM2ekDSahLXPjIlN,Choosale Kallaraa,spotify:album:0elhHtWzxa7mVB6P6BATVQ,223090.0,SR Kalyanamandapam (Original Motion Picture Soundtrack),Choosale Kallaraa,0.734,0.605,3.0,-4.415,0.0,0.0464,0.673,0.0,0.0966,0.683,109.921,audio_features,2prUX3dYenHleVQdQrf3xw,spotify:track:2prUX3dYenHleVQdQrf3xw,https://api.spotify.com/v1/tracks/2prUX3dYenHleVQdQrf3xw,https://api.spotify.com/v1/audio-analysis/2prUX3dYenHleVQdQrf3xw,223091.0,4.0,78.0,['filmi'],4687547,telugu
Thaman S,spotify:track:5ndHU8DGGFnGOOpKtwrOwR,https://open.spotify.com/track/5ndHU8DGGFnGOOpKtwrOwR,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Kadhulu Kadhulu,spotify:album:58ofvGj8SqX8zL2jUepswN,176410.0,Vakeel Saab,Kadhulu Kadhulu,0.682,0.919,1.0,-6.756,0.0,0.124,0.633,0.000673,0.338,0.565,95.058,audio_features,5ndHU8DGGFnGOOpKtwrOwR,spotify:track:5ndHU8DGGFnGOOpKtwrOwR,https://api.spotify.com/v1/tracks/5ndHU8DGGFnGOOpKtwrOwR,https://api.spotify.com/v1/audio-analysis/5ndHU8DGGFnGOOpKtwrOwR,176411.0,4.0,73.0,"['filmi', 'new beat', 'tamil pop']",568457,telugu
Anirudh Ravichander,spotify:track:7LSlA4HRXqhJJeQjq3Hm4R,https://open.spotify.com/track/7LSlA4HRXqhJJeQjq3Hm4R,spotify:artist:4zCH9qm4R2DADamUHMCa6O,https://open.spotify.com/artist/4zCH9qm4R2DADamUHMCa6O,Master Coming,spotify:album:0LrSkhX0wxyNc6gKocgs45,228257.0,Master (Telugu) [Original Motion Picture Soundtrack],Master Coming,0.676,0.946,7.0,-3.181,1.0,0.237,0.281,0.639,0.0454,0.519,82.464,audio_features,7LSlA4HRXqhJJeQjq3Hm4R,spotify:track:7LSlA4HRXqhJJeQjq3Hm4R,https://api.spotify.com/v1/tracks/7LSlA4HRXqhJJeQjq3Hm4R,https://api.spotify.com/v1/audio-analysis/7LSlA4HRXqhJJeQjq3Hm4R,228258.0,4.0,83.0,"['desi hip hop', 'filmi', 'tamil hip hop']",65945675,telugu
"Anurag Kulkarni, Kaala Bhairava",spotify:track:4a4Yd4iZnolhB1lSgrT1vT,https://open.spotify.com/track/4a4Yd4iZnolhB1lSgrT1vT,spotify:artist:0E2ldsmRK95I5kxCRg5Nn3,https://open.spotify.com/artist/0E2ldsmRK95I5kxCRg5Nn3,Arere Aakasham,spotify:album:04ryisWEHXSoU3l5K3J6k9,206250.0,Colour Photo,Arere Aakasham,0.786,0.616,5.0,-7.352,1.0,0.0503,0.376,0.00196,0.0833,0.884,96.037,audio_features,4a4Yd4iZnolhB1lSgrT1vT,spotify:track:4a4Yd4iZnolhB1lSgrT1vT,https://api.spotify.com/v1/tracks/4a4Yd4iZnolhB1lSgrT1vT,https://api.spotify.com/v1/audio-analysis/4a4Yd4iZnolhB1lSgrT1vT,206250.0,4.0,23.0,[],4854765,telugu
Thaman S,spotify:track:10nKbCaaU2OFTywWNvqHkX,https://open.spotify.com/track/10nKbCaaU2OFTywWNvqHkX,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,Hey Idi Nenena,spotify:album:7awYSEyiYQKxMwz6jBumue,254999.0,Solo Brathuke So Better (Original Motion Picture Soundtrack),Hey Idi Nenena,0.77,0.831,0.0,-3.373,0.0,0.0428,0.611,1.13e-06,0.0846,0.647,101.017,audio_features,10nKbCaaU2OFTywWNvqHkX,spotify:track:10nKbCaaU2OFTywWNvqHkX,https://api.spotify.com/v1/tracks/10nKbCaaU2OFTywWNvqHkX,https://api.spotify.com/v1/audio-analysis/10nKbCaaU2OFTywWNvqHkX,254999.0,4.0,73.0,"['filmi', 'new beat', 'tamil pop']",94564375,telugu
"Amit Trivedi, Shashaa Tirupati, Yazin Nizar",spotify:track:1FLvVhsX74ZZuQaDShs4RE,https://open.spotify.com/track/1FLvVhsX74ZZuQaDShs4RE,spotify:artist:3TttERM9n1ASk6Afa8Vgjt,https://open.spotify.com/artist/3TttERM9n1ASk6Afa8Vgjt,Manasu Maree,spotify:album:0LZ7Syqm3P0rk1obKwMGI2,267500.0,V,Manasu Maree,0.695,0.502,11.0,-6.552,1.0,0.0315,0.767,0.00416,0.106,0.511,120.076,audio_features,1FLvVhsX74ZZuQaDShs4RE,spotify:track:1FLvVhsX74ZZuQaDShs4RE,https://api.spotify.com/v1/tracks/1FLvVhsX74ZZuQaDShs4RE,https://api.spotify.com/v1/audio-analysis/1FLvVhsX74ZZuQaDShs4RE,267500.0,4.0,42.0,[],8457548,telugu
Hemachandra Vedala,spotify:track:4ehODAMMpfeA7DtVhvNZ36,https://open.spotify.com/track/4ehODAMMpfeA7DtVhvNZ36,spotify:artist:26R3WRFIf6FbbNAQuMIjkN,https://open.spotify.com/artist/26R3WRFIf6FbbNAQuMIjkN,College Song,spotify:album:04ryisWEHXSoU3l5K3J6k9,160412.0,Colour Photo,College Song,0.719,0.741,2.0,-6.849,1.0,0.0387,0.533,0.0,0.148,0.844,96.996,audio_features,4ehODAMMpfeA7DtVhvNZ36,spotify:track:4ehODAMMpfeA7DtVhvNZ36,https://api.spotify.com/v1/tracks/4ehODAMMpfeA7DtVhvNZ36,https://api.spotify.com/v1/audio-analysis/4ehODAMMpfeA7DtVhvNZ36,160412.0,4.0,59.0,"['filmi', 'tollywood']",6593575,telugu
Venu Srirangam,spotify:track:6tsxLUMsrmAW2slJqi3WAV,https://open.spotify.com/track/6tsxLUMsrmAW2slJqi3WAV,spotify:artist:7pN9DLRuxE0QBCzg5GZpFv,https://open.spotify.com/artist/7pN9DLRuxE0QBCzg5GZpFv,Meenamma,spotify:album:2cajMSYpF0E4EgiGXOZovy,258828.0,Meenamma,Meenamma,0.723,0.734,0.0,-7.475,1.0,0.0634,0.573,0.00179,0.13,0.407,131.977,audio_features,6tsxLUMsrmAW2slJqi3WAV,spotify:track:6tsxLUMsrmAW2slJqi3WAV,https://api.spotify.com/v1/tracks/6tsxLUMsrmAW2slJqi3WAV,https://api.spotify.com/v1/audio-analysis/6tsxLUMsrmAW2slJqi3WAV,258829.0,4.0,6.0,[],6835675,telugu
Pradeep Kumar,spotify:track:0i5KYCaQs1xY7z9MWCFoXW,https://open.spotify.com/track/0i5KYCaQs1xY7z9MWCFoXW,spotify:artist:15ClyGUe5g2vllncIC4tp6,https://open.spotify.com/artist/15ClyGUe5g2vllncIC4tp6,Life Of Ram,spotify:album:76Gn7WA0mvH8Ke4yjGlveG,364375.0,Jaanu,Life Of Ram,0.661,0.559,4.0,-8.829,0.0,0.0508,0.21,0.000118,0.116,0.388,90.009,audio_features,0i5KYCaQs1xY7z9MWCFoXW,spotify:track:0i5KYCaQs1xY7z9MWCFoXW,https://api.spotify.com/v1/tracks/0i5KYCaQs1xY7z9MWCFoXW,https://api.spotify.com/v1/audio-analysis/0i5KYCaQs1xY7z9MWCFoXW,364375.0,4.0,69.0,['tamil pop'],7537658,telugu
Simon K. King,spotify:track:6iBOlK6ubPb0STIApZBdkv,https://open.spotify.com/track/6iBOlK6ubPb0STIApZBdkv,spotify:artist:0vwU0F5pTEFlcpz2hFqcEF,https://open.spotify.com/artist/0vwU0F5pTEFlcpz2hFqcEF,Nailu Nadi,spotify:album:2nEN4UGMvOJxQQ8dzB5YI3,246246.0,WWW,Nailu Nadi,0.75,0.751,0.0,-6.621,1.0,0.0369,0.178,0.0,0.377,0.668,89.978,audio_features,6iBOlK6ubPb0STIApZBdkv,spotify:track:6iBOlK6ubPb0STIApZBdkv,https://api.spotify.com/v1/tracks/6iBOlK6ubPb0STIApZBdkv,https://api.spotify.com/v1/audio-analysis/6iBOlK6ubPb0STIApZBdkv,246246.0,4.0,30.0,[],5684568,telugu
Thaman S,spotify:track:1nEjD677Frc0ozU1PizkHP,https://open.spotify.com/track/1nEjD677Frc0ozU1PizkHP,spotify:artist:2FgHPfRprDaylrSRVf1UlN,https://open.spotify.com/artist/2FgHPfRprDaylrSRVf1UlN,No Pelli,spotify:album:7awYSEyiYQKxMwz6jBumue,188372.0,Solo Brathuke So Better (Original Motion Picture Soundtrack),No Pelli,0.725,0.637,1.0,-7.004,0.0,0.0961,0.365,1.2e-05,0.107,0.728,172.145,audio_features,1nEjD677Frc0ozU1PizkHP,spotify:track:1nEjD677Frc0ozU1PizkHP,https://api.spotify.com/v1/tracks/1nEjD677Frc0ozU1PizkHP,https://api.spotify.com/v1/audio-analysis/1nEjD677Frc0ozU1PizkHP,188372.0,4.0,73.0,"['filmi', 'new beat', 'tamil pop']",65964,telugu
